IDENTIFIER,TITLE
CMFPEQDFBK19F,FPI Net Investment in Equity (Banks) - Fortnightly (USD) - Old Classification
CMFPEQDFCG19F,FPI Net Investment in Equity (Capital Goods) - Fortnightly (USD) - Old Classification
CMFPEQDFCS19F,FPI Net Investment in Equity (Commercial Services & Supplies) - Fortnightly (USD) - Old Classification
CMFPEQDFDV19F,FPI Net Investment in Equity (Diversified) - Fortnightly (USD) - Old Classification
CMFPEQDFFS19F,FPI Net Investment in Equity (Total Financial Services) - Fortnightly (USD) - Old Classification
CMFPEQDFHS19F,FPI Net Investment in Equity (Healthcare Services) - Fortnightly (USD) - Old Classification
CMFPEQDFIN19F,FPI Net Investment in Equity (Insurance) - Fortnightly (USD) - Old Classification
CMFPEQDFME19F,FPI Net Investment in Equity (Media) - Fortnightly (USD) - Old Classification
CMFPEQDFPB19F,FPI Net Investment in Equity (Pharmaceuticals & Biotechnology) - Fortnightly (USD) - Old Classification
CMFPEQDFRT19F,FPI Net Investment in Equity (Retailing) - Fortnightly (USD) - Old Classification
CMFPEQDFSS19F,FPI Net Investment in Equity (Software & Services) - Fortnightly (USD) - Old Classification
CMFPEQDSNP11M,FPI Net Purchases in Secondary Market - Equity  (USD)
CMFPEQDTNP11D,"FPI Total Net Purchases - Equity  (USD, Daily)"
CMFPEQRACM19F,FPI AUM in Equity (Construction Materials) - Fortnightly (INR) - Old Classification
CMFPEQRACO19F,FPI AUM in Equity (Coal) - Fortnightly (INR) - Old Classification
CMFPEQRADS19F,FPI AUM in Equity (Diversified Consumer Services) - Fortnightly (INR) - Old Classification
CMFPEQRAFD19F,FPI AUM in Equity (Food & Drugs Retailing) - Fortnightly (INR) - Old Classification
CMFPEQRAHL19F,FPI AUM in Equity (Healthcare Equipment & Supplies) - Fortnightly (INR) - Old Classification
CMFPEQRALG19F,FPI AUM in Equity (Logistics) - Fortnightly (INR) - Old Classification
CMFPEQRAMC11M,Equity Assets under Custody of FPIs - Asset Management Company
CMFPEQRAME19F,FPI AUM in Equity (Media) - Fortnightly (INR) - Old Classification
CMFPEQRAMM19F,FPI AUM in Equity (Metals & Mining) - Fortnightly (INR) - Old Classification
CMFPEQRARE19F,FPI AUM in Equity (Real Estate Investment) - Fortnightly (INR) - Old Classification
CMFPEQRASH19F,FPI AUM in Equity (Shipping) - Fortnightly (INR) - Old Classification
CMFPEQRATE19F,FPI AUM in Equity (Telecommunications Equipment) - Fortnightly (INR) - Old Classification
CMFPEQRATX19F,"FPI AUM in Equity (Textiles, Apparels & Accessories) - Fortnightly (INR) - Old Classification"
CMFPEQRBNK11M,Equity Assets under Custody of FPIs - Banks
CMFPEQRCHO11M,Equity Assets under Custody of FPIs - Charitable Organisations
CMFPEQRCRP11M,Equity Assets under Custody of FPIs - Clearing Corporations
CMFPEQREOO11M,Equity Assets under Custody of FPIs - Entities owned at least 75% by Other Regulated Entities
CMFPEQRFAR19F,FPI Net Investment in Equity (Airlines) - Fortnightly (INR) - Old Classification
CMFPEQRFFD19F,FPI Net Investment in Equity (Food & Drugs Retailing) - Fortnightly (INR) - Old Classification
CMFPEQRFHL19F,FPI Net Investment in Equity (Healthcare Equipment & Supplies) - Fortnightly (INR) - Old Classification
CMFPEQRFMP19F,FPI Net Investment in Equity (Marine Port & Services) - Fortnightly (INR) - Old Classification
CMFPEQRFOT19F,FPI Net Investment in Equity (Others) - Fortnightly (INR) - Old Classification
CMFPEQRFRH19F,FPI Net Investment in Equity (Roads & Highways) - Fortnightly (INR) - Old Classification
CMFPEQRFRT19F,FPI Net Investment in Equity (Retailing) - Fortnightly (INR) - Old Classification
CMFPEQRFTT19F,FPI Net Investment in Equity (Total) - Fortnightly (INR) - Old Classification
CMFPEQRINA11M,Equity Assets under Custody of FPIs - Investment Advisor
CMFPEQROAF11M,Equity Assets under Custody of FPIs - Other Appropriately Regulated Funds (Non Cat I FPI)
CMFPEQROTR11M,Equity Assets under Custody of FPIs - Others
CMFPEQRPGP11M,FPI Gross Purchases in Primary Market - Equity  (Rs)
CMFPEQRPNP11D,"FPI Net Purchases in Primary Market - Equity  (Rs, Daily)"
CMFPEQRPNP11M,FPI Net Purchases in Primary Market - Equity  (Rs)
CMFPEQRUNE11M,Equity Assets under Custody of FPIs - University Endowments
CMFPHBRFTT11F,FPI Net Investment in Hybrid (Total) - Fortnightly (Rs)
CMFPHBRPGP11M,FPI Gross Purchases in Primary Market - Hybrid  (Rs)
CMFPHBRPNP11D,"FPI Net Purchases in Primary Market - Hybrid  (Rs, Daily)"
CMFPHBRSGP11M,FPI Gross Purchases in Secondary Market - Hybrid (Rs)
CMFPHBRSNP11D,"FPI Net Purchases in Secondary Market - Hybrid  (Rs, Daily)"
CMFPHBRSNP11M,FPI Net Purchases in Secondary Market - Hybrid  (Rs)
CMFPHBRTGS11M,FPI Total Sales - Hybrid  (Rs)
CMFPHYRCRB11M,Hybrid Assets under Custody of FPIs - Corporate Body
CMFPHYRCRP11M,Hybrid Assets under Custody of FPIs - Clearing Corporations
CMFPHYRCSD11M,Hybrid Assets under Custody of FPIs - Central Securities Depository
CMFPHYREFD11M,Hybrid Assets under Custody of FPIs - Endowment or Foundation
CMFPHYREOU11M,Hybrid Assets under Custody of FPIs - Entities owned at least 75% by University Funds
CMFPHYREUF11M,Hybrid Assets under Custody of FPIs - Expired Unclassified FPIs
CMFPHYRIND11M,Hybrid Assets under Custody of FPIs - Individuals
CMFPHYROTR11M,Hybrid Assets under Custody of FPIs - Others
CMFPHYRPFM11M,Hybrid Assets under Custody of FPIs - Portfolio Manager
CMFPHYRURG11M,"Hybrid Assets under Custody of FPIs - Unregulated Funds - Partnership, Trust"
CMFPTTRCRP11M,Assets under Custody of FPIs - Clearing Corporations
CMFPTTRCSD11M,Assets under Custody of FPIs - Central Securities Depository
CMFPTTREFD11M,Assets under Custody of FPIs - Endowment or Foundation
CMFPTTREOO11M,Assets under Custody of FPIs - Entities owned at least 75% by Other Regulated Entities
CMFPTTREOU11M,Assets under Custody of FPIs - Entities owned at least 75% by University Funds
CMFPTTRIND11M,Assets under Custody of FPIs - Individuals
CMFPTTRURF11M,Assets under Custody of FPIs - Unregulated Funds
CMMFAGEAUM12Q,Assets under Management in All Schemes - between 6 - 12 months old
CMMFAGEEQU00Q,Assets under Management in Equity Schemes - more than 24 months old
CMMFAGEEQU06Q,Assets under Management in Equity Schemes - between 3 - 6 months old
CMMFAGENEQ00Q,Assets under Management in Non-Equity Schemes - more than 24 months old
CMMFAUMCHF11M,Assets under Management of Conservative Hybrid Funds of Mutual Funds
CMMFAUMCRF11M,Assets under Management of Credit Risk Funds of Mutual Funds
CMMFAUMDEB11Q,"Average Assets under management in Debt oriented schemes (Quarterly, Statewise)"
CMMFAUMELS11M,Assets under Management of Mutual Funds in ELSS Funds
CMMFAUMEQU11M,Assets under Management of Mutual Funds in Equity Funds
CMMFAUMEQU11Q,"Average Assets under management in Equity schemes (Quarterly, Statewise)"
CMMFAUMFFO11M,Assets under Management of Mutual Funds in Fund of Funds Investing Overseas
CMMFAUMFFO11Q,"Average  under management in Fund of Fund schemes investing overseas (Quarterly, Statewise)"
CMMFAUMFLT11M,Assets under Management of Floater Funds of Mutual Funds
CMMFAUMFTP11M,Assets under Management of Fixed Term Plans of Mutual Funds
CMMFAUMFUF11M,Assets under Management of Focused Funds of Mutual Funds
CMMFAUMHYS11M,Assets under Management of Hybrid Schemes of Mutual Funds
CMMFAUMINF11M,Assets under Management of Mutual Funds in Infrastructure Debt Funds
CMMFAUMLIQ11M,Assets under Management of Mutual Funds in Liquid/Money Market Funds
CMMFAUMLQD11M,Assets under Management of Liquid Funds of Mutual Funds
CMMFAUMMLD11M,Assets under Management of Medium to Long Duration Funds of Mutual Funds
CMMFAUMNGE11Q,"Average Assets under management in non-Gold ETF schemes (Quarterly, Statewise)"
CMMFAUMSMF11M,Assets under Management of Small Cap Funds of Mutual Funds
CMMFAUMTEQ11M,Assets under Management of All Equity Oriented schemes of Mutual Funds
CMMFEINFFO11M,Inflows into Fund of Funds Investing Overseas Funds of Mutual Funds - existing schemes
CMMFNALALL11Q,Number of Folios in All Funds - All Investor Categories (discontinued)
CMMFNALFII11Q,Number of Folios in All Funds - Foreign Portfolio Investors (discontinued)
CMMFNALHNI11Q,Number of Folios in All Funds - High Networth Individuals (discontinued)
CMMFNBAALL11Q,Number of Folios in Balanced Funds - All Investor Categories (discontinued)
CMMFNBABNK11Q,Number of Folios in Balanced Funds - Banks and Financial Institutions (discontinued)
CMMFNBACOR11Q,Number of Folios in Balanced Funds - Corporates (discontinued)
CMMFNDBBNK11Q,Number of Folios in Debt Funds - Banks and Financial Institutions (discontinued)
CMMFNDBFII11Q,Number of Folios in Debt Funds - Foreign Portfolio Investors (discontinued)
CMMFNEQCOR11Q,Number of Folios in Equity Funds - Corporates (discontinued)
CMMFNEQHNI11Q,Number of Folios in Equity Funds - High Networth Individuals (discontinued)
CMMFNGOFII11Q,Number of Folios in Gold ETFs - Foreign Portfolio Investors (discontinued)
CMMFNIFBHF11M,Net Inflows into Balanced Hybrid Fund/Aggressive Hybrid Funds of Mutual Funds - all schemes
CMMFNIFCHF11M,Net Inflows into Conservative Hybrid Funds of Mutual Funds - all schemes
CMMFNIFDBF11M,Net Inflows into Dynamic Bond Funds of Mutual Funds - all schemes
CMMFNIFESF11M,Net Inflows into Equity Savings Funds of Mutual Funds - all schemes
CMMFNIFFTP11M,Net Inflows into Fixed Term Plans of Mutual Funds - all schemes
CMMFNIFLCF11M,Net Inflows into Large Cap Funds of Mutual Funds - all schemes
CMMFNIFLDF11M,Net Inflows into Low Duration Funds of Mutual Funds - all schemes
CMMFNIFMAA11M,Net Inflows into Multi Asset Allocation Funds of Mutual Funds - all schemes
CMMFNIFMDF11M,Net Inflows into Medium Duration Funds of Mutual Funds - all schemes
CMMFNIFTOT11M,Net Inflows into All Funds of Mutual Funds
CMMFNIFVCF11M,Net Inflows into Value Fund/Contra Funds of Mutual Funds - all schemes
CMMFNINFFO11M,Inflows into Fund of Funds Investing Overseas of Mutual Funds - new schemes
CMMFNINTOT11M,Inflows into All Funds of Mutual Funds - new schemes
CMMFNLQALL11Q,Number of Folios in Liquid Funds - All Investor Categories (discontinued)
CMMFNLQRET11Q,Number of Folios in Liquid Funds - Retail Individuals (discontinued)
CMMFNNGALL11Q,Number of Folios in Non-Gold ETFs - All Investor Categories (discontinued)
CMMFNNGRET11Q,Number of Folios in Non-Gold ETFs - Retail Individuals (discontinued)
CMMFOUFBAL11M,Outflows from Balanced Funds of Mutual Funds
CMMFOUFBPF11M,Outflows from  Banking and PSU Funds of Mutual Funds - all schemes
CMMFOUFCRF11M,Outflows from  Credit Risk Funds of Mutual Funds - all schemes
CMMFOUFDEB11M,Outflows from  Income/Debt Oriented Schemes of Mutual Funds - all schemes
CMMFOUFEQU11M,Outflows from Equity Funds of Mutual Funds
CMFPEQRFHP19F,FPI Net Investment in Equity (Household & Personal Products) - Fortnightly (INR) - Old Classification
CMFPEQRFTP19F,FPI Net Investment in Equity (Transport Related Services) - Fortnightly (INR) - Old Classification
CMFPEQRPGS11M,FPI Gross Sales in Primary Market - Equity  (Rs)
CMFPEQRTGP11M,FPI Total Purchases - Equity  (Rs)
CMMFAUMDAA11M,Assets under Management of Dynamic Asset Allocation/Balanced Advantage Funds of Mutual Funds
CMMFEINARB11M,Inflows into Arbitrage Funds of Mutual Funds - existing schemes
CMMFEINELS11M,Inflows into ELSS Funds of Mutual Funds - existing schemes
CMMFNIFCBF11M,Net Inflows into Corporate Bond Funds of Mutual Funds - all schemes
CMMFOUFFTP11M,Outflows from  Fixed Term Plans of Mutual Funds - all schemes
CMMFOUFGLT11M,Outflows from Gilt Funds of Mutual Funds
CMMFOUFIDX11M,Outflows from  Index Funds of Mutual Funds - all schemes
CMMFOUFLCF11M,Outflows from  Large Cap Funds of Mutual Funds - all schemes
CMMFOUFLDF11M,Outflows from  Low Duration Funds of Mutual Funds - all schemes
CMMFOUFLMF11M,Outflows from  Large & Mid Cap Funds of Mutual Funds - all schemes
CMMFOUFLQD11M,Outflows from  Liquid Funds of Mutual Funds - all schemes
CMMFOUFMLD11M,Outflows from  Medium to Long Duration Funds of Mutual Funds - all schemes
CMMFOUFOTE11M,Outflows from Non-Gold ETFs of Mutual Funds
CMMFOUFSDF11M,Outflows from  Short Duration Funds of Mutual Funds - all schemes
CMMFOUFSTF11M,Outflows from  Sectoral/Thematic Funds of Mutual Funds - all schemes
CMMFTINBHF11M,Inflows into Balanced Hybrid Fund/Aggressive Hybrid Funds of Mutual Funds - all schemes
CMMFTINDAA11M,Inflows into Dynamic Asset Allocation/Balanced Advantage Funds of Mutual Funds - all schemes
CMMFTINDBF11M,Inflows into Dynamic Bond Funds of Mutual Funds - all schemes
CMMFTINDEB11M,Inflows into Income/Debt Oriented Schemes of Mutual Funds - all schemes
CMMFTINEQF11M,Inflows into Growth/Equity Oriented Schemes of Mutual Funds - all schemes
CMMFTINFTP11M,Inflows into Fixed Term Plans of Mutual Funds - all schemes
CMMFTINGLT11M,Inflows into Gilt Funds of Mutual Funds - all schemes
CMMFTINIDX11M,Inflows into Index Funds of Mutual Funds - all schemes
CMMFTININC11M,Inflows into Income Funds of Mutual Funds - all schemes
CMMFTININF11M,Inflows into Infrastructure Debt Funds of Mutual Funds - all schemes
CMMFTINLIQ11M,Inflows into Liquid/Money Market Funds of Mutual Funds - all schemes
CMMFTINMAA11M,Inflows into Multi Asset Allocation Funds of Mutual Funds - all schemes
CMMFTINMID11M,Inflows into Mid Cap Funds of Mutual Funds - all schemes
CMMFTINMLD11M,Inflows into Medium to Long Duration Funds of Mutual Funds - all schemes
CMMFTINODF11M,Inflows into Other Debt Funds of Mutual Funds - all schemes
CMMFTINOEQ11M,Inflows into Other Equity Funds of Mutual Funds - all schemes
CMMFVALCOR11Q,Assets under Management in All Funds - Corporates
CMMFVBAALL11Q,Assets under Management in Balanced Funds - All Investor Categories
CMMFVBACOR11Q,Assets under Management in Balanced Funds - Corporates
CMMFVBAFII11Q,Assets under Management in Balanced Funds - Foreign Portfolio Investors
CMMFVDBCOR11Q,Assets under Management in Debt Funds - Corporates
CMMFVEQBNK11Q,Assets under Management in Equity Funds - Banks and Financial Institutions
CMMFVEQCOR11Q,Assets under Management in Equity Funds - Corporates
CMMFVEQFII11Q,Assets under Management in Equity Funds - Foreign Portfolio Investors
CMMFVFFBNK11Q,Assets under Management in Fund of Funds Investing Overseas - Banks and Financial Institutions
CMMFVGLBNK11Q,Assets under Management in Gilt Funds - Banks and Financial Institutions
CMMFVGOALL11Q,Assets under Management in Gold ETFs - All Investor Categories
CMMFVGOBNK11Q,Assets under Management in Gold ETFs - Banks and Financial Institutions
CMMFVNGHNI11Q,Assets under Management in Non-Gold ETFs - High Networth Individuals
CMMMCDINCR11F,Certificates of Deposit (CDs) issued during the fortnight
CMMMCDIPSU11M,Certificate of Deposit (CD) issued during the month - PSU Banks
CMMMCDIPVT11M,Certificate of Deposit (CD) issued during the month - Private Banks
CMMMCP2A5Y11D,Corporate Bond Spread AA rated 5 year
CMMFVDBALL11Q,Assets under Management in Debt Funds - All Investor Categories
CMMFVLQCOR11Q,Assets under Management in Liquid Funds - Corporates
CMMMCPISAU11M,Commercial Paper (CP) issued during the month - Automobiles Sector
CMMMCPISMT11M,Commercial Paper (CP) issued during the month - Metals Sector
CMMMCPISOT11M,Commercial Paper (CP) issued during the month - Others Sector
CMMMCPTTRN11D,Daily Turnover in CP Market
CMMMCPWTAR11D,Weighted Average CP Rate
CMMMNB2A5Y11D,NBFC Bond Spread AA rated 5 year
CMMMRBOLIN11D,Outstanding Liquidity Infused by RBI as on date
CMMMTREPRT11D,Daily Average Triparty Repo Rate
CMMMTREPTO11D,Daily Triparty Repo Turnover
CMMMYLDTBS01Z,Primary yield on 364-day Treasury bills
CMMMYLDTBS82Z,Primary yield on 182-day Treasury bills
COVID19AKOCUMDEA,Cumulative number of COVID19 deaths in  Akola District
COVID19BEDCUMPOS,Cumulative number of COVID19 positive cases in  Beed District
COVID19BHDCUMPOS,Cumulative number of COVID19 positive cases in  Bhandara District
COVID19CDRCUMPOS,Cumulative number of COVID19 positive cases in  Chandrapur District
COVID19DHUCUMDEA,Cumulative number of COVID19 deaths in  Dhule District
COVID19DHUCUMPOS,Cumulative number of COVID19 positive cases in  Dhule District
COVID19GADCUMPOS,Cumulative number of COVID19 positive cases in  Gadchiroli District
COVID19MAHCUMDTH,Cumulative number of COVID19 deaths in Maharashtra
COVID19MAHCUMTST,Total number of COVID19 Tests in Maharashtra
COVID19MAHINSTQR,Number of COVID19 related Institutional Quarantined people in Maharashtra
COVID19MAHNEWPKC,Number of New COVID19 positive cases in PKMC
COVID19MAHNEWPOS,Number of New COVID19 positive cases in Maharashtra
COVID19MAHTOTLQR,Total Number of COVID19 related Quarantined people in Maharashtra
COVID19MUMCUMDEA,Cumulative number of COVID19 deaths in  Greater Mumbai District
COVID19MUMCUMPOSB,Cumulative number of COVID19 cases in  BMC B Ward
COVID19MUMCUMPOSGS,Cumulative number of COVID19 cases in  BMC GS Ward
COVID19MUMCUMPOSHE,Cumulative number of COVID19 cases in  BMC HE Ward
COVID19MUMCUMPOSHW,Cumulative number of COVID19 cases in  BMC HW Ward
COVID19MUMCUMPOSKE,Cumulative number of COVID19 cases in  BMC KE Ward
COVID19MUMCUMPOSKW,Cumulative number of COVID19 cases in  BMC KW Ward
COVID19MUMCUMPOSL,Cumulative number of COVID19 cases in  BMC L Ward
COVID19MUMCUMPOSME,Cumulative number of COVID19 cases in  BMC ME Ward
COVID19MUMCUMPOSMW,Cumulative number of COVID19 cases in  BMC MW Ward
COVID19MUMCUMPOSRC,Cumulative number of COVID19 cases in  BMC RC Ward
COVID19NASCUMDEA,Cumulative number of COVID19 deaths in  Nashik District
COVID19NDBCUMPOS,Cumulative number of COVID19 positive cases in  Nandurbar District
COVID19OTRCUMPOS,Cumulative number of COVID19 positive cases in  Other States District
COVID19PALCUMPOS,Cumulative number of COVID19 positive cases in  Palghar District
COVID19PUNCUMPOS,Cumulative number of COVID19 positive cases in  Pune District
COVID19RATCUMDEA,Cumulative number of COVID19 deaths in  Ratnagiri District
COVID19SATCUMPOS,Cumulative number of COVID19 positive cases in  Satara District
COVID19SOLCUMPOS,Cumulative number of COVID19 positive cases in  Solapur District
COVID19TNACUMDEA,Cumulative number of COVID19 deaths in  Thane District
COVID19TNACUMPOS,Cumulative number of COVID19 positive cases in  Thane District
COVID19WSHCUMDEA,Cumulative number of COVID19 deaths in  Washim District
COVID19YVTCUMPOS,Cumulative number of COVID19 positive cases in  Yavatmal District
CPDMAGCMET11W,AutoGas Price - Average of Metros
CPDMCIINCB11M,National Coal Index - Non-Coking Coal (bottom grade)
CPDMCIINCT11M,National Coal Index - Non-Coking Coal (top grade)
CPDMCPGG0611M,Domestic Non-Coking Coal Price (GCV Band between 5500 and 5800)
CPDMCPGG0911M,Domestic Non-Coking Coal Price (GCV Band between 4600 and 4900)
CPDMCPGW0311M,Domestic Coking Coal Price (Washery Grade 1 - ash content between 24 - 28 percent)
CPDMFDRGRM11M,Domestic Average (modal) Retail Prices - Gram Dal
CPDMFDRMON11M,Domestic Average (modal) Retail Prices - Moong Dal
CPDMFDRONI11M,Domestic Average (modal) Retail Prices - Onion
